First_line,Author,References_or_purpose,TiS,AHB,AoV,All_together_books,NCH,Iona_books,CH4,UMH,VU_MV,StJ_StS,Lutheran_sources,Evangelical_Lutheran_Worship,Alleluia_Aotearoa_Faith_Forever_Singing,StF_FwS,Hymns_for_a_Pilgrim_People_Congregational,Presbyterian_Hymnal,Gather_2nd_Ed,Gather_comprehensive,Gather_Comprehensive_2,Ritual_Song,CP_Canada,CP_England,Column_24,Chalice,Zion_Still_Sings,The_Source,URW,Column_29,StF,Column_31,MP,Comments,Column_39,Column_40
We Are Your People of the Night,(Haas),2 Peter 1:19,,,,,,,,,,,,,,,,,G(II)259,,GC(II)346,G(3)407,,,,,,,,,,,,,,
We are your people Spirit of grace,(Wren),Isa 43:1-17; Gal 3:25-29; 1 Co 12:4-11; 1 Co 12:12-13; 2 Co 5:17-20; Ro 12:3-8; Ro 13:8-10; Philip 1:21-28; 1 Peter 2:9-10,TiS 468,,,,NCH309,,,,,,,,,,,PH436,,,,,,,,,,,,,,,,"Some people I know don't like this one, but I like it. Tune is a bit funny. It's long - needs something to stop people plodding through it.",,
We Are...,,,SgTJ1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Arise for Christ is risen,(Mahler),,,,,,,,,,,,,,,,,,,,,G(3)854,,,,,,,,,,,,A good Easter season song. Themes of resurrection and unity.,,
We Ask Not for Easy Lives,,,,,,,,,,,,,,,,,,,,,,,,,,Cha624,,,,,,,,,,
We ask you Lord listen to our prayer,,,,,,,,,,,,,,,,A&M411,,,,,,,,,,,SP209,,,,,,,,,
We ask you O Lord ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-619,,,,,,,,
We assemble With Joy and Praise (China),,,,,,,,,,,,,,,,,,,,,,,,,,,,STB167,,,,,,,,
We Await A Saviour From Heaven,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce739,,,,,,,,
We await a Saviour From heaven ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-620,,,,,,,,
We Begin Again in Love,,,SgTJ1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We behold the splendour of God,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau210,,,,
We Believe,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce740,,,,,,,,
We believe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-621,,,,,,,,
We believe as one by one ,,,,,,,,,,,,StS119,,,,,,,,,,,,,,,,,,,,,,,,
We Believe in God Almighty,,1 Co 15:1-11; 2 Peter 1:16-21; Gen 1:1-2:4a; John 1:1-14; John 16:12-15; Mark 1:9-15,,,,,,,,,,,,,,,,,,,,,,,W&R673,,,,,,,,,,,
We believe in God our creator / Creed One,(Andrus),A simple creed. OK.,,,,,,,,,,,,,,SFFS 2248,,,,,,,,,,,,,,,,,,,,
We believe in God the Father,(Dudley-Smith),Lux Eoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF764,,,,,
We believe in God the Father,,,,,,,,,,,,,,,,A&M403,,,,,,,,CP(E) 363,,,,,,,,,,,,
We Believe in God the Father,(Walker),,,,AoV1-149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pretty groovy, but too masculine",
We believe in God the Father,(Landry),John 6:69 ; 1 Thess 4:14,,,,ATA 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We believe in God the Father (Apostles' Creed),,,,,,,,,,,,,,,,,,,,,,,,,,,SP192,,,,,,,,,
We believe in God the Father (Kendrick),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP720,,,
We believe in one God,(Walker),,,,,,,,,,,,,,GA448,,,,,,,,,,,,,,,,,,,Odd little response.,,
We believe in one God (Nicene Creed),(Nicene Creed),No tune.,,,,,,,CH649,,,,,,,,,,,,,,,,,,,,,,,,,,,
We believe in one true God,(Clausnitzer),,,,,,,,,UMH085,,,,,,,,,,,,,,,,,,,,,,,,,,
We Believe Maranatha,(Feliciano),Rev 22:5; Rev22:20; ,,,,,,,,,,,,,,,,,,,,,,,,,,STB045,,,,,,,,
We believe you are the way / Come to us,(Russelll-Schlencker), ,,,,ATOK 314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Belong to You ,"(Thomson, Thomson)",,,,AoVNG144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We bless you God of Israel,,,,,,,,,,,,,,,,,,,,,,,CP012,,,,,,,,,,,,,
We Bow before you O Great and Holy,,,,,,,,,,,,,,,,,,,,,,,,,,,,STB039,,,,,,,,
We bow down ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-622,,,,,,,,
We break this bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP721,,,
We bring our children Lord today,,,,,,,,,,,,,,,,A&M339,,,,,,,,CP(E) 339,,,,,,,,,,,,
We bring the gifts that you have bought us,Mann,Lk 6:38 ; 2 Co 9:7,,,,ATOK 358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Bring the Sacrifice of Praise,(Dearman),"Heb 13:1-8, 15-16; Ps 107:1-3, 17-22; Ps 116:1-2, 12-19; Ps 4",,,,,,,,,,,,,,SFFS 2031,,,,,,,,,W&R651,,ZSS213,Srce741,,,,,MP722,,No. ,
We bring you Lord our prayer and praise,(Dudley-Smith),peace; anti-war; fight the good fight,,,,,,,,,,,,,,A&M571,,,,,,,,CP(E) 611,,,,,,,,,,"Good, stirring words.",,
We Call Ourselves Disciples,(Miller),,,,,,,,,,,,,,,,,,,,,,,,,Cha357,,,,,,,,,LANCASHIRE,
We can make a world of difference ,"(O'Brien, Ogilvie)",,,,AoVNG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A rocky encouragement to believe that we can change the world.,,
We can praise you God,(Unbehagen),,,,,,,,,,,,,,,,,,,,,,,SP&P117,,,,,,,,,,,,
We can think things through,(Hardwick),Image of God,Church copies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kid's song. Might drive adults crazy. We can do interesting things because we're made in the image of God.,*add*,
We cannot care for you the way we wanted (after the death of a baby),(Bell),funeral,,,,,,,CH733,,,,,,,A&M353,,,,,,,,,,,SP147,,,,StF740,,,Song for a child's funeral. Heartbreaking and realistic.,,
We Cannot measure How You Heal,(Bell),"healing; grief; overdose; Ps 51:1-5; Ps 147; 1 Co 12:1-11; Heb 11:1-3, 8-16; Mark 5:21-43",,,,,,Iona (LFB common ground),CH718,,VU613,,,,,A&M522,,GtG797,G(II)401,GC575,GC(II)558,G(3)657,CP292,CP(E) 348,W&R628,,SP140,,URW146,,StF655,Lau433,,,,
We cannot own the sunlit sky / abundant life,(Duck),Ps 80:05; Ps 130:06; Prov 3:02; Isa 32:17; John 10:1-10; ,,,,,NCH563,,,,MV143,,,,,,HPP260,,,GC710,GC(II)703,G(3)811,,,,Cha684,,,URW169,,,Lau688,,"I like these words. I would prefer to sing it to the tune of ""How can I keep From singing"". LA GRANGE is the other option.",,
We Come as Guests Invited ,(Dudley-Smith),"1 Co 11:23-26; John 6:35, 41-51; John 6:51-58; Matt 11:16-19, 25-30; Matt 11:2-11; Rev 22:12-14, 16-17, 20-21; Maundy Thursday",,,,,,,,,,,,,,,HPP526,GtG504 / PH517,,,,,,,W&R702,Cha386,,,,,,Lau630,MP723,,,
We come by ones,Newton,,,,AoVK-146,ATW 418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tacky.,
We come dear Lord to celebrate,(Bell),Gen 29:15-28; Exodus 3:1-15; Ps 61; Ps 127:1; Ps 128; Song 2:16; ,,,,,,,CH696,,,,,,,,,,,,,,,,,,,,,,,,,"A lovely joyful wedding song, celebrating love, asking for God's blessings on the new family.",,
We come from the mountains the valleys and plains,S.T. Kimbrough Jr; refrain Jorge Lockward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF417,,,,,
We Come Into Your Presence,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce742,,,,,,,,
We come into your presence ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-623,,,,,,,,
We come now to your table Lord,(Traditional Caribbean),"John 6:35, 41-51; 1 Co 11:26",,,,,,,,,MV192,,,,,,,,,,,,,,,,,,,,,,,"Very simple communion chorus from Jamaica. This would be best with harmonies and lots of percussion, or I think it would be just a bit dull. Could be very energetic and celebratory!",,
We Come O Christ to You,(Clarkson),1 Peter 2:2-10; Isa 6:1-8; Lk 10:25-37; Mark 12:28-34; Matt 22:34-46; ,,,,,,,,,,,,,,,,,,,,,,,W&R110,,,,,,,,,"Lyrics about the blood of Christ that finally make some sense to me. This hymn by Margaret Clarkson has much worth thinking about in it, and is set to the well known hymn tune DARWALL (TiS 371). ",http://www.clfphilly.org/teaching/2006/08,
We come to give you praise,Abrahams / Abba,,,,AoVK-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No.,
We come to share our story / Song of the Body of Christ,(Haas),Gathering; Communion; Baptism; Confirmation; John 4:10-14; John 6:35; John 14:6; Lk 4:18; Isa 61:1 ; Lk 4:18; Lk 11:2; JOHN 4:10; John 4:5-42,,,AoV1-027 / AoVK-102,,,,,,,,,,GA200,,,,G(II)613,GC847,GC(II)807,G(3)924,,,,,,,,,,Lau473,,"Simple tune and good words ""We come to share our story, we come to break the bread, we come to know our rising From the dead"". Sung to a traditional Hawai'ian tune.",,
We Come to the Hungry Feast,(Makeever),John 13:1-17; James 2:14-18; ,,,,,,,,,,,WoV766,ELW479,,,,,,,,,,,,,,,,,,,,,,
We Come to the Table of the Lord,(Burland),,,,AoVNG29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We come to this communion meal,(Boyd-Macrae),Communion,Church copies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Found these lyrics. Not sure of the tune.,,
We come to this your table Lord,,,,,,,,,,,,,,,,A&M470,,,,,,,,CP(E) 330,,,,,,,,,,,,
We come to you Father,,,,,,ATOK 396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Come to You for Healing Lord,(Steumpfle),,,,,,,,,,,,,ELW617,,,,GtG796,,,,,,,,,,,,,,,,,,
We come to you with no pretence,Andrew Pratt,Shanti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF435,,,,,
We come unto our fathers' God,(Gill),,,AHB 387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP724,,,
We Come with Joy,(Dufner),Lk 9:11–17,,,,,,,,,,,,,,,,,,,GC(II)706,G(3)808,,,,,,,,,,,,Feeding of the 5000; Good for the offering. Great words to a standard hymn tune.,*add*,
We could all build a bridge,(Bolton),,,,AoV2-151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We cry 'Holy' ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-625,,,,,,,,
"We cry ""Hosanna Lord""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MP725,,,
We Declare Your Majesty,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce743,,,,,MP726,,,
We do not hope to ease our minds ,(Barrell),"Ps 22:1; Matt 25:42; Matt 27:2,19,46; Mark 15:1,34; Lk 23:1,11; John 18:33; John 19:17",,,,,,,CH537,,,,,,AA147,A&M572,,,,,,,,,,,SP256,,,,StF717,,,"Excellent words of standing with the crucified Christ against injustice. A number of different tunes are offered. I do not have a copy of Alleluia Aotearoa which has two possible tunes. MARY MORISON is the tune in Church Hymnary 4, and it is very straightforward.",,
We Do Not Live by Bread Alone,(Reagan),,,,,,,,,,,,,,,,,,G(II)362,GC517,,,,,,,,,,,,,,,,
We Do Not Presume,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce744,,,StF601,,,,,
We don't want to walk in darness,(Mangan),,,,,ATFG552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Eat the Bread of Teaching,,,,,,,,,,,,,,ELW518,,,,,,,,,,,,,,,,,,,,,,
We fall down,(Tomlin),,,,,,,,,,,,,,,,,GtG368,,,,,,,,,,,,,,,,,,
We follow the Lord along the gradual road to heaven,Lingala words by Mwenze Kabemba,Na Nzela Na Lola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF730,,,,,
We gather all to hear your Word,Burland/ Jacobs,,,,AoVK-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We gather at your table Lord,(Martin),communion,,,,,,,,,,,,,,,,,,,,,,,,,,,URW129,,,,,"A fairly standard communion hymn. A nice joyful old American tune, and good words about coming together and then going out.",,
We gather father God / Mi pela i bung papa God,(Papua New Guinea),Ps 68:28,,,,,,,,,,,,,,,,,,,,,,,,,,STB006,,,,,,,,
We gather here in Jesus' name (Come Share the Lord),(Leech),1 Co 11:23-26; Lk 22:14-23:56; Lk 24:13-35; Matt 22:1-14,,,,,,,,,VU469,,,,,SFFS 2269,HPP532,GtG510,,,,,,,W&R696,Cha408,,,,,,,,,DIVERNON,
We Gather Here O Lord,Alstott/Smith,,,,AoV2-099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,need to check on piano.,,
We Gather Here to Bid Farewell ,(Clarkson),,,,,,,,,,VU558,,,,,,,PH444,,,,,,,,,,,,,,,,,,
We Gather in Worship,(Dunstan),,,,,,,,,,,,,,,,,,G(II)543,GC750,,,,,,,,,,,,,,"A good, and pretty straightforward communion song",*add*,
We gather together to ask for God's blessing,(Traditional Dutch),Isa 49:8-16a; Lk 21:25-36; Ps 67,,,,,NCH421,,,UMH131,,,,,,,HPP552,GtG336 / PH559,,GC571,GC(II)549,G(3)638,,,W&R81,Cha276,,,,82Hml-433,,,,"A good song about living together as a community of faith, sung to a very familiar tune (KREMSER). Sources vary in their inclusiveness. I particularly like the NCH version.",,
We gather together to praise the maker,(Dyson),,Church copies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very simple gathering song. Maybe a little long - I would just choose the verses appropriate for each Sunday.,,
We give God thanks for those who knew,,,,,,,,,,,,,,,,A&M523,,,,,,,,,,,SP141,,,,,Lau434,,,,
We give immortal praise,,,TiS 118,AHB 38,,,,,,,,,,,,A&M278,,,,,,,,CP(E) 206,,,,,,,StF016,,,masculine,,
We give our thanks / Reamo leboga,(Traditional Botswana),1 Chr 16:35; 1 Chr 29:13; Ps 30:12; Ps 75:01; Ps 86:12; Ps 106:47; Ps 118:28,,,,,,,,,MV187,,,ELW682,,,,,,,,,,,,,,,,,,,,,,
We Give Thanks,,,SgTJ1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We give thanks for the goodness of love that is shared,(Watts / O'Brien),Lk 22,,,AoVK-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I like it!,,
We give you but your own,(How),,,,,,NCH785,,,,VU542/3,,LBW410,ELW686,,,HPP438,GtG708 / PH428,,,,,,,W&R688,Cha382,,,,,,,,Offering,SCHUMANN,
We give you thanks,,Ps 65,,,,,,,,,,,,,,,,,,,,,,,,,PfAS065C,,,,,,,,,
We gladly celebrate and praise,(Gaunt),Stracathro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF120,,,,,
We hail thee now O Jesus,,,,,,,,,,,,,,,,,,,,,,,CP080,,,,,,,,,,,,,
We hail you God's anointed,(Montgomery),Ps 72; Advent,,,,,NCH104,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELLACOMBE,
We Have a Dream,(Forster),,,,,,,,,,,,,,,,,,,,GC(II)876,G(3)987,,,,,,,,,,,,"A good hymn for hope in the future of a nation. Good for National Holidays, particularly in the USA. Martin Luther King day, especially.",,
We have a gospel to proclaim,(Burns / FULDA),AHB not inclusive,TiS 245,AHB 189,,,,,CH363,,,,,,,A&M507,,,,,,,,CP(E) 612,,,,,,,StF418,Lau852,MP728,,,
We Have A Great Priest,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce745,,,,,,,,
We have a vision ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-626,,,,,,,,
We have all witnessed your presence,(Moylan),,,,,,,,,,,,,,,,,,,,,,,SP&P192,,,,,,,,,,,,
We Have Been Told,(Haas),JOHN 9:14–15; JOHN 15:4–5,,,AoV1-064,,,,,,,,,,GA501,,,,G(II)501,GC699,GC(II)694,G(3)784,,,,,,,,,,Lau859,,Better songs for this passage out there,,
We have come ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-627,,,,,,,,
We have come at Christ's own bidding,(Daw),Matt 17:1-9; Matt 28:16-20; Mark 9:2-8; Mark 16:15-20; John 1:10-14; Acts 2:22-36; 2 Tim 4:1-5; 1 Tim 3:14-16; 2 Tim 2:8-13; Lk 9:23-43; ,,,,,NCH182,,,,VU104,,,,,SFFS 2103,HPP147,GtG191,,,,,CP166,,W&R245,,,,,,,,,,HYFRYDOL,
We have come into his house ,(Ballinger),,,SiS420,TOSB249,,,,,,,,,,,,,,,,,,,,,,,Srce2-628,,,,,MP729,,,
We have come into this house,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSS149,,,,,,,,,
We have come to a holy mountain ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-629,,,,,,,,
We have come to a throne of grace ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-630,,,,,,,,
We Have Come to Join in Worship,,1John 4:7-21; 1John 4:7-21; Lk 4:14-21; Matt 25:31-46,,,,,,,,,,,,,,,,,,,,,,,W&R647,,,,,,,,,,,
We have come to worship the Lord ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-631,,,,,,,,
We have friends quite a few,Hannah,,,,AoVK-152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Okay for Sunday School.,
We have gathered Jesus dear,(Clausnitzer),,,,,,NCH074,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIEBSTER JESU,
We have gathered round your table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau639,,,,
We have heard a joyful sound,(Owen),Acts 2:1-21; Heb 7:23-28; John 10:1-10; Lk 19:1-10;,,,,,,,CH249,,,,,,,,,,,,,,,,W&R554,Cha479,,,,,,,MP730,,JESUS SAVES,
We have nothing to give that didn't first come from your hand,Matt Redman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF670,,,,,
We Have Prayed That You Would Have Mercy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce746,,,,,,,,
We Have Seen the Lord,NIMEMWONA,,,,,,,,,,,,,ELW869,,,,,,,,,,,,,,,,,,,,,,
We have seen the Word of life,,John 1:14; 1John 1:1-7,,,,ATE 244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We have sung our songs of victory ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-632,,,,,MP1014,,,
We have the strength to lift and bear,(Troeger),Mark 2:1-12,,,,,NCH178,,,,,,,,,,,,,,,,,,,,,,,,,,,Healing; disability,,
We have this ministry,(Strathdee),"Matt 11:16-19, 25-30; Lk 9:23; ",,,,,,,,,VU510,,,,,,,,,,,,,,,,,,,,,,,,,
We hold a treasure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau915,,,,
We hold the death of the Lord / Now we remain,(Haas),1 Co 1; 1John; 2 tim; Communion; Holy Week; JOHN 15:4; 1 Co 11:23–26; 2 tim 2 ; 1John 1 ,,,AoV1-045,,,,,,,,,ELW500,GA499,,,,G(II)498,GC694,GC(II)696,G(3)785,CP068,,,,,,,,,Lau621,,Cantor and response. It's okay.,,
We humans build to frame a life,(Duck),"disaster, earthquake",,,,,,,,,,,,,,,,,,,,,,,,,,,URW168,,,,,,,
We Know and Believe,(Glover),,,,,,,,,,,,,,,,,,G(II)603,GC836,,,,,,,,,,,,,,Quite nice communion hymn.,,
We know how good this land can be / Rain prayer,(Mann),,,,,ATFG573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We know that Christ is raised and dies no more,(Geyer),2 Co 5:17; Ro 6:9,TiS 489,,,,,,CH635,UMH610,VU448,,LBW189,ELW449,,,,GtG485 / PH495,,,,,,,,Cha376,,,,82Hml-296,,,,1 Co 15:12-19; 2 Co 5:17-20; Acts 2:22-36; Ro 6:1-5; Eph 4:14-16; 1 Peter 1:3-5;,"The words are a good statement of faith, and the tune ENGELBERG is not hard. Make sure people get the 2nd line, and the rest will be great. This is one of those tunes that sounds like it's not really finished. Just be confident about it and let it ring.",
We lay our broken world,(Briggs),global healing,,,,,,,CH721,,,,,,,,,,,,,,,,,,,,URW156,,StF718,,,"Beautiful words of global healing. I prefer the tune in CH, but maybe there is an even better tune for it. ",,
We lift our hands in the sanctuary,(Carr),,,,,,,,,,,,,,,,,,,,,,,SP&P103,,,ZSS34,,,,,,,,,
We lift our hands to worship you ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-633,,,,,,,,
We lift our voices,(Liles),,,,,,,,,,,,,,,,,GtG710,,,,,,,,,,,,,,,,,,
We lift our voices,,,,,,,,Iona (Common Ground),,,,StJ,,,,,,,,,,,CP613,,,,,,,,,,,,,
We Lift Up A Shout,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce749,,,,,,,,
We lift up our eyes ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce2-635,,,,,,,,
We lift up our hearts,(Bruxvoort-Colligan),,,,,,,,,,,,,,,,,,,,,,,SP&P179,,,,,,,,,,,,
We Light the Advent Candles,(Grindel),"John 1:1-14; John 1:1-14; John 14:1-14; John 9:1-41; Lk 3:1-6; Mark 1:1-8; Matt 3:1-12; Rev 22:12-14, 16-17, 20-21",,,,,,,,,,,,,,,,,,,,,,,W&R175,,,,,,,,,,,
We limit not the truth of God,(Rawson / ELLACOMBE),Col 1:21-29; 1 Co 4:5; Eph 1:17-19; Eph 3:18-19; 2 Peter 1:19-21,TiS 453,AHB 335,,,NCH316,,,,,,,,,,HPP253,,,,,,,,,,,,,82Hml-629,,,,,,
We Live a Mystery,(Connolly),,,,,,,,,,,,,,,,,,G(II)419,GC595,,,,,,,,,,,,,,,,
We love the place O God,,,,,,,,,,,,,,,,A&M294,,,,,,,,,,,,,,,,,MP731,,Quam Dilecta,
We love your realm O God,(Dwight),Ps 26:8,,,,,NCH312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We March To The Tune Of A Love-Song,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce753,,,,,,,,
We Meet as Friends at Table,(Wren),1 Co 11:23-26; Acts 2:42-47,,,,,,,,,,,,,,,,,,,,,,,W&R704,,,,URW130,,,,,Excellent words of community. Sung to a familiar tune (MERLE'S TUNE).,,
We Meet You O Christ ,(Kaan),Matt 25:31-46,,,,,,,,UMH257,VU183,,,,,,,PH311,,,,,,,W&R616,Cha183,,,,,,,,"I like the tune LIFE for this one, which provides a great message of Christ's crucifixion for justice in the world.",,
We Must Work Together,,,,,,,,,,,,,,,,,,,,,,,,,,,,Srce754,,,,,,,,
We Need a Faith so colourblind,(Thornberg),Racism,,,,,,,,,,,,,,SFFS 2181,,,,,,,,,,,,,,,,,,"A song celebrating God within all, regardless of colour.",,
We need each other's voice to sing,,,,,,,,,,,,,,,,A&M508,,,,,,,,,,,SP169,,,,,,,,,
We need the power of the Holy Spirit / Holy Spirit,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSS80,,,,,,,,,
We need you O God,,,,,,,,,,,,,,,,,,,,,,,,,,,PfAS043B,,,,,,,,,
We offer Christ,(Wren),Evangelism,,,,,NCH527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We offer Christ,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSS169,,,,,,,,,
We Once Were Lost,,,,,,,,,,,,,,,,,,,G(II)532,GC734,,,,,,,,,,,,,,,,
We place upon Your table a gleaming cloth ,(Wilson),Isa 55:1–3; communion,,,,,,,,,,,LBW217,ELW467,,,HPP523,,G(II)617,GC850,GC(II)814,G(3)938,,,,Cha417,,,,,,,,WINCHESTER NEW,"Simple, and older style words, but a really good hymn.",
We plant a grain of mustard seed,(Matney),Matt 13:31-32; Mark 4:30-32; Lk 13:18-19; John 13:34-35; John 15:12-17; ,,,,,NCH540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We pledge to one another,(Jenkins),Thaxted,,,,,,,,,,,,,,A&M350,,,,,,,,,,,,,,,StF606,,,,Thaxted,
We plow the fields and scatter,(Claudius),"Ezekiel 34:26; Matt 13:24-30, 36-43; James 1:17; Gen 8:22; Gen 8:8-22; Matt 6:1-11; Matt 6:24-37; Matt 7:7-14; Lk 11:1-4; Lk 12:24-31; James 1:14-18",TiS 130,AHB 59,,,,,CH229,,VU520,,LBW362,ELW680  ELW681,,A&M290,HPP284,PH560,,,,,CP258,CP(E) 275,,,,,,82Hml-291,StF130,Lau735,MP732,Level of inclusiveness depends on the hymnal.,,
We praise God in the morning when the sun is bright,(Price),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF140,,,,,
We praise God who makes our lives so full,(Thompson),,,,,ATFG557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We praise our country's saints,(Bennett),Matt 5:1-12; ,,,,,,,,,,,,,HiOS143,,,,,,,,,,,,,,,,,,,NZ specific,,
We praise the one,(Southern Harmony),,,,,,,,,,VU850,,,,,,,,,,,,,,,,,,,,,,,,,
We praise Thee O God (Revive us again),(Mackay),,,,,,,,,,,,,,,,HPP546,,,,,,,,W&R463,,,,,,,,,,,
We praise we worship thee O God,(Routley),Isa 6:1-5; Rev 19:1-4; Rev 4:5-8; Rev 5:11-14; Rev 6:12-17,TiS 98,AHB 001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We Praise You (Dameans),(Haas),,,,,,,,,,,,,,,,,,,,,G(3)617,,,,,,,,,,,,Very simple refrain. Includes some wedding verses,,
We praise you and thank you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau384,,,,
We praise you Creator,(Budry),,,,,,,,,,VU293,,,,,,,,,,,,,,,,,,,,,,,,,
We praise you Father for your gift,,,,,,,,,,,,,,,,A&M25,,,,,,,CP033,,,,SP6,,,,,,,,,
We praise you Father for your gift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau32,,,,
We praise you for the sun,(Pullen),,,,,,,,,,VU225,,,,,,,,,,,,,,,,,,,,,,,A bit lame,,
We praise you God confessing you as Lord,Quinn / SONG 1,,,AHB 113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHB too masculine.,
We praise you God Of All The Earth,(Winter),,,,AoV2-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent words,
We praise you Lord (Initiation),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lau390,,,,
We praise you Lord for Jesus Christ,(O'Neill),,TiS 486,AHB 411,,,,,,,,,LBW190,,,A&M340,,,,,,,CP047,CP(E) 340,,,,,,,StF542,,,,,
We praise you O God,(Cory),"Gen 1:1-2:4a; Exod 33:12-23; Ps 26; Heb 13:1-8, 15-16; Isa 43:1-7; John 1:1-14; Ps 116:1-2, 12-19; Ps 19; Ps 98",,,,,NCH420,,,,VU218,,LBW241,ELW870,,,,GtG612,,,,,CP342,,W&R726,,,,,,,Lau709,,It's OK,,
We praise you O God we acclaim you as the Lord;,Te Deum Laudamus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF799,,,,,
We praise you O God; acclaim you as Lord,Liturgical text from Te Deum; adapted by Peter Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,StF095,,,,,
We Praise You O Lord,(Dameans),Ps 80:9–16; Ps 104:24 ; Ps 128 ; Ps 135:15–18; Ps 136:7–9,,,,,,,,,,,,,,,,,G(II)370,GC541,GC(II)540,,,,,,,,,,,,,Quite nice cantored psalm and refrain. Very easy to sing.,,
We Praise you O Lord / Sing a new song to the Lord,(Willcock),Ps 149:1-5,TiS 95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
